일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2015/09/25","1112000","-14000","-1.24","1120000","1125000","1109000","209160","233004771936","163796862744000","147299337"
"2015/09/24","1126000","-5000","-0.44","1126000","1135000","1125000","132721","149900843640","165859053462000","147299337"
"2015/09/23","1131000","-14000","-1.22","1144000","1144000","1125000","197649","224129030950","166595550147000","147299337"
"2015/09/22","1145000","-5000","-0.43","1143000","1150000","1130000","250675","285924984600","168657740865000","147299337"
"2015/09/21","1150000","-40000","-3.36","1163000","1173000","1150000","205359","237871174942","169394237550000","147299337"
"2015/09/18","1190000","33000","2.85","1145000","1192000","1135000","436270","511386150609","175286211030000","147299337"
"2015/09/17","1157000","5000","0.43","1153000","1157000","1144000","273960","315682187524","170425332909000","147299337"
"2015/09/16","1152000","29000","2.58","1121000","1157000","1121000","343763","393729841969","169688836224000","147299337"
"2015/09/15","1123000","-1000","-0.09","1114000","1128000","1113000","232956","261231772145","165417155451000","147299337"
"2015/09/14","1124000","9000","0.81","1120000","1124000","1110000","167073","186737219000","165564454788000","147299337"
"2015/09/11","1115000","-19000","-1.68","1126000","1133000","1115000","204167","229170227000","164238760755000","147299337"
"2015/09/10","1134000","-13000","-1.13","1130000","1139000","1118000","362568","409925544192","167037448158000","147299337"
"2015/09/09","1147000","16000","1.41","1146000","1147000","1136000","259376","291480989000","168952339539000","147299337"
"2015/09/08","1131000","19000","1.71","1113000","1136000","1106000","182330","205217540000","166595550147000","147299337"
"2015/09/07","1112000","-17000","-1.51","1129000","1129000","1105000","191805","213584148000","163796862744000","147299337"
